state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,comments,mergedBy,mergeCommit,org,repo,kind
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1Nzg2OTMw,autohttps: instant secret-sync shutdown,https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1659,2020-05-10T21:54:46Z,2020-05-11T14:36:18Z,2020-05-11T14:34:56Z,{'edges': []},1659,MEMBER,consideRatio,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T10:22:14Z', 'updatedAt': '2020-05-11T10:22:14Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1659#issuecomment-626614533', 'author': {'login': 'manics'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T13:32:17Z', 'updatedAt': '2020-05-11T13:32:17Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1659#issuecomment-626703912', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T13:33:55Z', 'updatedAt': '2020-05-11T13:33:55Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1659#issuecomment-626704843', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T14:21:43Z', 'updatedAt': '2020-05-11T14:21:43Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1659#issuecomment-626731989', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T14:36:17Z', 'updatedAt': '2020-05-11T14:36:17Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1659#issuecomment-626742648', 'author': {'login': 'consideRatio'}}}]}",consideRatio,{'oid': '694d0f7c17d135e3ab4e3818fbe5322e31445402'},jupyterhub,zero-to-jupyterhub-k8s,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1NTkwMTMw,RTD build fix: get correct version of sphinx,https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1658,2020-05-09T15:24:47Z,2020-05-09T15:26:57Z,2020-05-09T15:26:57Z,{'edges': []},1658,MEMBER,consideRatio,{'edges': []},consideRatio,{'oid': 'fa2f86ac737ba2405d814f322f727f2c39bcd569'},jupyterhub,zero-to-jupyterhub-k8s,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1NTc3NzQ4,"Force sphinx>=2,<3 for myst_parser",https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1657,2020-05-09T13:44:36Z,2020-05-09T14:56:46Z,2020-05-09T14:56:45Z,{'edges': []},1657,MEMBER,consideRatio,{'edges': []},consideRatio,{'oid': '8ffced29a49cca0ec22f626ae509713fd766fc07'},jupyterhub,zero-to-jupyterhub-k8s,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1NTY0MzQx,"fix TypeError: 'NoneType' object is not iterable, in  delete_route when route doesn't exist",https://github.com/jupyterhub/traefik-proxy/pull/104,2020-05-09T11:52:13Z,2020-05-12T08:08:55Z,2020-05-12T08:08:55Z,{'edges': []},104,CONTRIBUTOR,mofanke,{'edges': []},GeorgianaElena,{'oid': '2e0ae58ece257ede206f1047af5ec7417a6382e8'},jupyterhub,traefik-proxy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1NDc4OTM5,Permit rserver to run in a frame of same origin as rstudio.,https://github.com/jupyterhub/jupyter-rsession-proxy/pull/89,2020-05-08T23:55:30Z,2020-05-08T23:57:18Z,2020-05-08T23:57:18Z,{'edges': []},89,MEMBER,ryanlovett,{'edges': []},ryanlovett,{'oid': '4cf32d689a2fdba6c9098a261f49e1792b5c2a96'},jupyterhub,jupyter-rsession-proxy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1MzE3NjYy,Changing start my server button link to spawn url once server is stopped,https://github.com/jupyterhub/jupyterhub/pull/3042,2020-05-08T16:26:19Z,2020-05-19T14:14:28Z,2020-05-19T12:57:45Z,{'edges': []},3042,NONE,rabsr,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-19T12:21:23Z', 'updatedAt': '2020-05-19T12:21:23Z', 'url': 'https://github.com/jupyterhub/jupyterhub/pull/3042#issuecomment-630782142', 'author': {'login': 'rabsr'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-19T12:57:55Z', 'updatedAt': '2020-05-19T12:57:55Z', 'url': 'https://github.com/jupyterhub/jupyterhub/pull/3042#issuecomment-630799188', 'author': {'login': 'minrk'}}}]}",minrk,{'oid': '71a25d451431172999447cd3878106317a4306b5'},jupyterhub,jupyterhub,pr
OPEN,MDExOlB1bGxSZXF1ZXN0NDE1MjI2MDYz,Sudo Environment access to jupyterhub.service,https://github.com/jupyterhub/jupyterhub/pull/3041,2020-05-08T13:07:16Z,2020-05-08T13:14:50Z,,{'edges': []},3041,FIRST_TIME_CONTRIBUTOR,arshanvit,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T13:09:21Z', 'updatedAt': '2020-05-08T13:14:50Z', 'url': 'https://github.com/jupyterhub/jupyterhub/pull/3041#issuecomment-625807577', 'author': {'login': 'arshanvit'}}}]}",,,jupyterhub,jupyterhub,pr
OPEN,MDExOlB1bGxSZXF1ZXN0NDE1MTg0ODM1,Use sha256 sums for verifying miniconda download,https://github.com/jupyterhub/the-littlest-jupyterhub/pull/570,2020-05-08T11:20:35Z,2020-05-08T11:53:16Z,,{'edges': []},570,MEMBER,yuvipanda,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T11:30:36Z', 'updatedAt': '2020-05-08T11:30:36Z', 'url': 'https://github.com/jupyterhub/the-littlest-jupyterhub/pull/570#issuecomment-625772265', 'author': {'login': 'yuvipanda'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T11:53:16Z', 'updatedAt': '2020-05-08T11:53:16Z', 'url': 'https://github.com/jupyterhub/the-littlest-jupyterhub/pull/570#issuecomment-625779331', 'author': {'login': 'yuvipanda'}}}]}",,,jupyterhub,the-littlest-jupyterhub,pr
CLOSED,MDExOlB1bGxSZXF1ZXN0NDE1MDcxNzA4,Hub,https://github.com/jupyterhub/binderhub/pull/1098,2020-05-08T06:31:08Z,2020-05-10T07:36:54Z,2020-05-10T07:36:54Z,{'edges': []},1098,NONE,transdigiware,{'edges': []},,,jupyterhub,binderhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1MDM0OTUx,#1018 PAM added in prerequisites,https://github.com/jupyterhub/jupyterhub/pull/3040,2020-05-08T04:12:52Z,2020-05-19T17:39:00Z,2020-05-19T13:06:38Z,{'edges': []},3040,CONTRIBUTOR,romainx,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-19T13:06:40Z', 'updatedAt': '2020-05-19T13:06:40Z', 'url': 'https://github.com/jupyterhub/jupyterhub/pull/3040#issuecomment-630804243', 'author': {'login': 'minrk'}}}]}",minrk,{'oid': '81d423d6c674765400a6fe88064c1366b7070f94'},jupyterhub,jupyterhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE1MDAwODI5,Add Pebble Helm chart,https://github.com/jupyterhub/helm-chart/pull/109,2020-05-08T01:42:07Z,2020-05-08T01:44:13Z,2020-05-08T01:44:13Z,{'edges': []},109,MEMBER,consideRatio,{'edges': []},consideRatio,{'oid': 'b260b57effbcf608e578d584e911f55244d898e4'},jupyterhub,helm-chart,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE0NTc0OTIx,[MRG] Increase limit to 200 for guiwitz/neubias_academy_biapy,https://github.com/jupyterhub/mybinder.org-deploy/pull/1431,2020-05-07T09:44:22Z,2020-05-07T09:45:12Z,2020-05-07T09:45:09Z,{'edges': []},1431,MEMBER,betatim,{'edges': []},betatim,{'oid': '9dc0d062bce95cfcfad800a5ba55b14161a46a24'},jupyterhub,mybinder.org-deploy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE0NTUwODU4,Update etcd.py,https://github.com/jupyterhub/traefik-proxy/pull/102,2020-05-07T08:55:19Z,2020-05-07T13:47:35Z,2020-05-07T13:47:35Z,{'edges': []},102,CONTRIBUTOR,mofanke,{'edges': []},GeorgianaElena,{'oid': 'b609e871597c7d58bb98d5c5cbd968d187a07f33'},jupyterhub,traefik-proxy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE0NDc3NDA1,[MRG] Switch to cert-manager from kubelego on OVH,https://github.com/jupyterhub/mybinder.org-deploy/pull/1429,2020-05-07T06:00:28Z,2020-05-10T07:22:22Z,2020-05-07T06:03:38Z,{'edges': []},1429,MEMBER,betatim,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T06:30:23Z', 'updatedAt': '2020-05-07T06:30:23Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1429#issuecomment-625057080', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T06:56:12Z', 'updatedAt': '2020-05-07T06:56:12Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1429#issuecomment-625067447', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T06:59:12Z', 'updatedAt': '2020-05-07T06:59:12Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1429#issuecomment-625068859', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T08:33:40Z', 'updatedAt': '2020-05-07T08:33:40Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1429#issuecomment-625112360', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T09:06:05Z', 'updatedAt': '2020-05-07T09:06:05Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1429#issuecomment-625128496', 'author': {'login': 'manics'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-10T07:22:22Z', 'updatedAt': '2020-05-10T07:22:22Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1429#issuecomment-626285706', 'author': {'login': 'betatim'}}}]}",betatim,{'oid': '0099dc8675eb89769bfa52d5cd915c62a4843b7a'},jupyterhub,mybinder.org-deploy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDE0MjgwNzYz,"Add a useful link to the git repo, fix a typo, in docs",https://github.com/jupyterhub/the-littlest-jupyterhub/pull/568,2020-05-06T19:10:00Z,2020-05-08T07:56:53Z,2020-05-08T07:56:50Z,{'edges': []},568,CONTRIBUTOR,danlester,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T07:56:53Z', 'updatedAt': '2020-05-08T07:56:53Z', 'url': 'https://github.com/jupyterhub/the-littlest-jupyterhub/pull/568#issuecomment-625691957', 'author': {'login': 'yuvipanda'}}}]}",yuvipanda,{'oid': '90a73c98062539886a0863e9d1325c968f36feba'},jupyterhub,the-littlest-jupyterhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEzNjcxMzA1,Update create service principle command.,https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1654,2020-05-05T18:07:32Z,2020-05-06T06:53:41Z,2020-05-06T06:53:28Z,{'edges': []},1654,CONTRIBUTOR,superyaniv,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-06T06:53:41Z', 'updatedAt': '2020-05-06T06:53:41Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1654#issuecomment-624474872', 'author': {'login': 'betatim'}}}]}",betatim,{'oid': 'cc826abe6ce1b3b3e6c1a33c86f1a5bb9f4ea3a6'},jupyterhub,zero-to-jupyterhub-k8s,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEzNDY1NDAz,Add tljh-repo2docker to the list of plugins,https://github.com/jupyterhub/the-littlest-jupyterhub/pull/567,2020-05-05T11:45:08Z,2020-05-05T15:09:22Z,2020-05-05T15:02:14Z,{'edges': []},567,CONTRIBUTOR,jtpio,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T15:02:13Z', 'updatedAt': '2020-05-05T15:02:13Z', 'url': 'https://github.com/jupyterhub/the-littlest-jupyterhub/pull/567#issuecomment-624108893', 'author': {'login': 'yuvipanda'}}}]}",yuvipanda,{'oid': '68a84f1f926058142df39a7b4096ed758adf9ac6'},jupyterhub,the-littlest-jupyterhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEzMzk2NjE1,[MRG] Reinstate Turing cluster in production federation,https://github.com/jupyterhub/mybinder.org-deploy/pull/1428,2020-05-05T09:13:24Z,2020-05-05T11:04:56Z,2020-05-05T11:04:56Z,{'edges': []},1428,MEMBER,sgibson91,{'edges': []},betatim,{'oid': '4012c60519afefe901c6e1aa79428ae8122e6b5e'},jupyterhub,mybinder.org-deploy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEyODkyMzMw,Define URLs for Turing federation member,https://github.com/jupyterhub/mybinder.org-deploy/pull/1427,2020-05-04T11:25:25Z,2020-05-04T11:26:39Z,2020-05-04T11:26:36Z,{'edges': []},1427,MEMBER,betatim,{'edges': []},betatim,{'oid': 'ce9a18fc1f987f88edb731a04e44b9cb6a169171'},jupyterhub,mybinder.org-deploy,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEyODAyNzA3,Rename to --bootstrap-pip-spec in the integration tests,https://github.com/jupyterhub/the-littlest-jupyterhub/pull/566,2020-05-04T08:19:21Z,2020-05-04T12:28:06Z,2020-05-04T12:14:06Z,{'edges': []},566,CONTRIBUTOR,jtpio,{'edges': []},GeorgianaElena,{'oid': '8d2a1c80d708d4702aeea4b7b85693e5d7b5ce6e'},jupyterhub,the-littlest-jupyterhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEyNzQzOTY0,[MRG] Move the turing cluster to the staging federation,https://github.com/jupyterhub/mybinder.org-deploy/pull/1426,2020-05-04T05:23:57Z,2020-05-04T15:20:39Z,2020-05-04T09:19:54Z,{'edges': []},1426,MEMBER,betatim,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T10:06:54Z', 'updatedAt': '2020-05-04T10:06:54Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1426#issuecomment-623375411', 'author': {'login': 'sgibson91'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T11:26:27Z', 'updatedAt': '2020-05-04T11:26:27Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1426#issuecomment-623407916', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T11:38:04Z', 'updatedAt': '2020-05-04T11:38:04Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1426#issuecomment-623412776', 'author': {'login': 'sgibson91'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T15:20:39Z', 'updatedAt': '2020-05-04T15:20:39Z', 'url': 'https://github.com/jupyterhub/mybinder.org-deploy/pull/1426#issuecomment-623528283', 'author': {'login': 'choldgraf'}}}]}",sgibson91,{'oid': 'ee7f56543472c9b6fe4f2be8d054128a3bd3ebeb'},jupyterhub,mybinder.org-deploy,pr
OPEN,MDExOlB1bGxSZXF1ZXN0NDEyNjA4ODI2,[WIP] proxy: allow singleuser pods to use IPv6 addresses,https://github.com/jupyterhub/kubespawner/pull/403,2020-05-03T14:13:30Z,2020-05-13T20:34:46Z,,{'edges': []},403,FIRST_TIME_CONTRIBUTOR,stv0g,{'edges': []},,,jupyterhub,kubespawner,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEyMzY5OTMz,Fix CSS on admin page version listing,https://github.com/jupyterhub/jupyterhub/pull/3035,2020-05-02T00:15:04Z,2020-05-05T08:00:28Z,2020-05-05T08:00:28Z,{'edges': []},3035,CONTRIBUTOR,vilhelmen,{'edges': []},betatim,{'oid': '289c3bc3c19951c12cfe540b8245571e299d44aa'},jupyterhub,jupyterhub,pr
OPEN,MDExOlB1bGxSZXF1ZXN0NDExOTI0MTg4,Adding refresh_token to GoogleOAuthenticator,https://github.com/jupyterhub/oauthenticator/pull/350,2020-05-01T01:14:18Z,2020-05-18T19:01:41Z,,{'edges': []},350,CONTRIBUTOR,missingcharacter,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-01T01:18:29Z', 'updatedAt': '2020-05-01T01:18:29Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-622202308', 'author': {'login': 'missingcharacter'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-03T07:55:20Z', 'updatedAt': '2020-05-03T07:55:20Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-623070857', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-03T19:42:13Z', 'updatedAt': '2020-05-03T19:55:48Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-623169270', 'author': {'login': 'missingcharacter'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T15:46:09Z', 'updatedAt': '2020-05-05T15:46:09Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-624134902', 'author': {'login': 'manics'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-05T16:26:18Z', 'updatedAt': '2020-05-05T16:26:18Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-624157752', 'author': {'login': 'missingcharacter'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-05T17:44:12Z', 'updatedAt': '2020-05-05T17:44:12Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-624205643', 'author': {'login': 'NickolausDS'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-05T18:13:23Z', 'updatedAt': '2020-05-05T18:13:23Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-624220853', 'author': {'login': 'missingcharacter'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-17T01:02:30Z', 'updatedAt': '2020-05-17T01:02:30Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-629727115', 'author': {'login': 'missingcharacter'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-17T21:25:17Z', 'updatedAt': '2020-05-17T21:25:17Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-629863218', 'author': {'login': 'manics'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-18T00:12:55Z', 'updatedAt': '2020-05-18T00:12:55Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-629884156', 'author': {'login': 'missingcharacter'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-18T19:01:41Z', 'updatedAt': '2020-05-18T19:01:41Z', 'url': 'https://github.com/jupyterhub/oauthenticator/pull/350#issuecomment-630377746', 'author': {'login': 'missingcharacter'}}}]}",,,jupyterhub,oauthenticator,pr
CLOSED,MDExOlB1bGxSZXF1ZXN0NDExOTE2Nzk1,Adding refresh_token to GoogleOAuthenticator,https://github.com/jupyterhub/oauthenticator/pull/349,2020-05-01T00:46:21Z,2020-05-01T00:47:14Z,2020-05-01T00:47:10Z,{'edges': []},349,CONTRIBUTOR,missingcharacter,{'edges': []},,,jupyterhub,oauthenticator,pr
OPEN,MDExOlB1bGxSZXF1ZXN0NDExODkxOTU5,Dev,https://github.com/jupyterhub/nativeauthenticator/pull/110,2020-04-30T23:24:56Z,2020-04-30T23:24:56Z,,{'edges': []},110,FIRST_TIME_CONTRIBUTOR,BobCashStory,{'edges': []},,,jupyterhub,nativeauthenticator,pr
OPEN,MDExOlB1bGxSZXF1ZXN0NDExNzMzMjIw,additional annotations setting for binder deployment,https://github.com/jupyterhub/binderhub/pull/1096,2020-04-30T17:30:32Z,2020-05-05T10:43:27Z,,{'edges': []},1096,COLLABORATOR,bitnik,{'edges': []},,,jupyterhub,binderhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDExMzQ4NDg4,Make bootstrap_pip_spec test argument optional,https://github.com/jupyterhub/the-littlest-jupyterhub/pull/563,2020-04-30T11:00:39Z,2020-04-30T13:59:26Z,2020-04-30T13:34:09Z,{'edges': []},563,MEMBER,GeorgianaElena,{'edges': []},GeorgianaElena,{'oid': '914a1e8c7bbd7d5ef6bb34e2ed885712277ffd14'},jupyterhub,the-littlest-jupyterhub,pr
CLOSED,MDExOlB1bGxSZXF1ZXN0NDExMDUwMDk1,Use 'kind get kubeconfig' instead of deprecated 'kubeconfig-path',https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651,2020-04-30T01:00:16Z,2020-05-16T12:22:46Z,2020-05-16T12:22:45Z,{'edges': []},1651,CONTRIBUTOR,stv0g,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-12T16:40:59Z', 'updatedAt': '2020-05-12T16:40:59Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-627459020', 'author': {'login': 'stv0g'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-15T08:44:02Z', 'updatedAt': '2020-05-15T08:44:02Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-629112203', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-15T08:57:45Z', 'updatedAt': '2020-05-15T08:57:45Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-629119250', 'author': {'login': 'stv0g'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-15T09:43:13Z', 'updatedAt': '2020-05-15T09:43:48Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-629140178', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-15T09:51:17Z', 'updatedAt': '2020-05-15T09:51:36Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-629143677', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-15T09:54:52Z', 'updatedAt': '2020-05-15T09:54:52Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-629145193', 'author': {'login': 'stv0g'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-16T12:22:45Z', 'updatedAt': '2020-05-16T12:22:45Z', 'url': 'https://github.com/jupyterhub/zero-to-jupyterhub-k8s/pull/1651#issuecomment-629637427', 'author': {'login': 'consideRatio'}}}]}",,,jupyterhub,zero-to-jupyterhub-k8s,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEwNzgyNDE5,Add documentation to install multiple plugins,https://github.com/jupyterhub/the-littlest-jupyterhub/pull/561,2020-04-29T15:22:11Z,2020-04-30T10:42:18Z,2020-04-30T10:17:07Z,{'edges': []},561,CONTRIBUTOR,jtpio,{'edges': []},GeorgianaElena,{'oid': '3454ff9c2d95c48b48c66de228e8437cd3bfa7fa'},jupyterhub,the-littlest-jupyterhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEwNjA4MzE3,Remove unused plugins argument from run_plugin_actions,https://github.com/jupyterhub/the-littlest-jupyterhub/pull/560,2020-04-29T09:56:17Z,2020-05-14T11:32:25Z,2020-05-14T11:22:06Z,{'edges': []},560,CONTRIBUTOR,jtpio,{'edges': []},GeorgianaElena,{'oid': 'efb1f64fec66857a6fde5645dd9938f921f3b599'},jupyterhub,the-littlest-jupyterhub,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDEwMjI0MDU5,Rewrite index.md,https://github.com/jupyterhub/helm-chart/pull/107,2020-04-28T16:21:24Z,2020-05-08T18:12:04Z,2020-05-08T01:30:08Z,{'edges': []},107,MEMBER,manics,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T01:30:03Z', 'updatedAt': '2020-05-08T01:30:03Z', 'url': 'https://github.com/jupyterhub/helm-chart/pull/107#issuecomment-625579537', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T02:19:00Z', 'updatedAt': '2020-05-08T02:19:49Z', 'url': 'https://github.com/jupyterhub/helm-chart/pull/107#issuecomment-625591729', 'author': {'login': 'consideRatio'}}}]}",consideRatio,{'oid': 'a96a1fe29fd63900cbd054619ca8d4c06c22949a'},jupyterhub,helm-chart,pr
MERGED,MDExOlB1bGxSZXF1ZXN0NDA5OTk4NTU1,Add request info bot,https://github.com/jupyterhub/.github/pull/4,2020-04-28T09:33:17Z,2020-04-30T14:59:48Z,2020-04-29T14:43:25Z,{'edges': []},4,MEMBER,GeorgianaElena,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T06:02:14Z', 'updatedAt': '2020-04-29T06:02:14Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621007403', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T08:24:20Z', 'updatedAt': '2020-04-29T08:24:20Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621060867', 'author': {'login': 'GeorgianaElena'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T14:28:54Z', 'updatedAt': '2020-04-29T14:28:54Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621247932', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T14:37:46Z', 'updatedAt': '2020-04-29T14:37:46Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621253401', 'author': {'login': 'betatim'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T14:46:48Z', 'updatedAt': '2020-04-29T14:46:48Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621259345', 'author': {'login': 'consideRatio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T14:48:56Z', 'updatedAt': '2020-04-29T14:48:56Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621260676', 'author': {'login': 'GeorgianaElena'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T06:03:38Z', 'updatedAt': '2020-04-30T06:03:38Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621631381', 'author': {'login': 'GeorgianaElena'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T14:59:48Z', 'updatedAt': '2020-04-30T14:59:48Z', 'url': 'https://github.com/jupyterhub/.github/pull/4#issuecomment-621909150', 'author': {'login': 'choldgraf'}}}]}",consideRatio,{'oid': 'cefd40df63c9f63b1b1e76ecc074afbf6469aec8'},jupyterhub,.github,pr
